id_encuesta,id_ticket,id_mesero,calificacion_servicio,comentario,sentimiento
53047,132581,32,4,"Buen servicio, todo rico",positivo
53048,132583,35,4,"Buen servicio, todo rico",positivo
53049,132586,43,3,Servicio regular,neutro
53050,132588,44,3,Servicio regular,neutro
53051,132589,42,4,"Buen servicio, todo rico",positivo
53052,132590,43,3,Servicio regular,neutro
53053,132594,46,4,"Buen servicio, todo rico",positivo
53054,132595,44,3,Servicio regular,neutro
53055,132597,41,3,Servicio regular,neutro
53056,132598,46,3,Servicio regular,neutro
53057,132599,41,3,Servicio regular,neutro
53058,132601,44,3,Servicio regular,neutro
53059,132603,42,4,"Buen servicio, todo rico",positivo
53060,132607,45,3,Servicio regular,neutro
53061,132608,42,4,"Buen servicio, todo rico",positivo
53062,132611,41,2,La atención no fue agradable,negativo
53063,132612,43,4,"Buen servicio, todo rico",positivo
53064,132614,44,4,"Buen servicio, todo rico",positivo
53065,132617,47,4,"Buen servicio, todo rico",positivo
53066,132622,42,4,"Buen servicio, todo rico",positivo
53067,132623,47,4,"Buen servicio, todo rico",positivo
53068,132625,41,3,Servicio regular,neutro
53069,132626,43,3,Servicio regular,neutro
53070,132627,41,3,Servicio regular,neutro
53071,132638,22,4,"Buen servicio, todo rico",positivo
53072,132639,7,3,Servicio regular,neutro
53073,132640,12,3,Servicio regular,neutro
53074,132641,9,4,"Buen servicio, todo rico",positivo
53075,132644,9,3,Servicio regular,neutro
53076,132648,19,3,Servicio regular,neutro
53077,132649,3,5,"Excelente atención, volveré",positivo
53078,132650,17,3,Servicio regular,neutro
53079,132653,22,4,"Buen servicio, todo rico",positivo
53080,132656,23,4,"Buen servicio, todo rico",positivo
53081,132658,13,4,"Buen servicio, todo rico",positivo
53082,132660,3,4,"Buen servicio, todo rico",positivo
53083,132662,5,4,"Buen servicio, todo rico",positivo
53084,132663,7,4,"Buen servicio, todo rico",positivo
53085,132665,20,4,"Buen servicio, todo rico",positivo
53086,132667,23,3,Servicio regular,neutro
53087,132670,2,4,"Buen servicio, todo rico",positivo
53088,132671,17,4,"Buen servicio, todo rico",positivo
53089,132678,16,4,"Buen servicio, todo rico",positivo
53090,132679,5,3,Servicio regular,neutro
53091,132680,11,4,"Buen servicio, todo rico",positivo
53092,132682,7,3,Servicio regular,neutro
53093,132686,12,4,"Buen servicio, todo rico",positivo
53094,132688,19,2,La atención no fue agradable,negativo
53095,132690,10,4,"Buen servicio, todo rico",positivo
53096,132701,12,4,"Buen servicio, todo rico",positivo
53097,132706,5,3,Servicio regular,neutro
53098,132707,11,5,"Excelente atención, volveré",positivo
53099,132709,23,4,"Buen servicio, todo rico",positivo
53100,132712,1,4,"Buen servicio, todo rico",positivo
53101,132714,24,3,Servicio regular,neutro
53102,132715,6,3,Servicio regular,neutro
53103,132716,22,4,"Buen servicio, todo rico",positivo
53104,132720,21,4,"Buen servicio, todo rico",positivo
53105,132721,19,2,La atención no fue agradable,negativo
53106,132727,5,3,Servicio regular,neutro
53107,132729,6,3,Servicio regular,neutro
53108,132732,8,3,Servicio regular,neutro
53109,132733,18,4,"Buen servicio, todo rico",positivo
53110,132734,7,4,"Buen servicio, todo rico",positivo
53111,132737,6,3,Servicio regular,neutro
53112,132740,20,4,"Buen servicio, todo rico",positivo
53113,132742,23,4,"Buen servicio, todo rico",positivo
53114,132743,13,3,Servicio regular,neutro
53115,132744,12,4,"Buen servicio, todo rico",positivo
53116,132746,19,2,La atención no fue agradable,negativo
53117,132747,10,4,"Buen servicio, todo rico",positivo
53118,132748,4,3,Servicio regular,neutro
53119,132749,21,3,Servicio regular,neutro
53120,132752,5,3,Servicio regular,neutro
53121,132758,16,3,Servicio regular,neutro
53122,132759,4,3,Servicio regular,neutro
53123,132760,18,4,"Buen servicio, todo rico",positivo
53124,132761,8,4,"Buen servicio, todo rico",positivo
53125,132763,2,4,"Buen servicio, todo rico",positivo
53126,132764,16,4,"Buen servicio, todo rico",positivo
53127,132765,5,3,Servicio regular,neutro
53128,132766,12,4,"Buen servicio, todo rico",positivo
53129,132768,6,3,Servicio regular,neutro
53130,132769,8,3,Servicio regular,neutro
53131,132771,15,3,Servicio regular,neutro
53132,132773,8,3,Servicio regular,neutro
53133,132776,17,4,"Buen servicio, todo rico",positivo
53134,132778,1,4,"Buen servicio, todo rico",positivo
53135,132779,15,3,Servicio regular,neutro
53136,132780,1,3,Servicio regular,neutro
53137,132785,14,4,"Buen servicio, todo rico",positivo
53138,132788,20,5,"Excelente atención, volveré",positivo
53139,132790,38,3,Servicio regular,neutro
53140,132794,31,3,Servicio regular,neutro
53141,132797,33,3,Servicio regular,neutro
53142,132798,33,4,"Buen servicio, todo rico",positivo
53143,132802,27,4,"Buen servicio, todo rico",positivo
53144,132807,40,5,"Excelente atención, volveré",positivo
53145,132813,26,4,"Buen servicio, todo rico",positivo
53146,132815,39,4,"Buen servicio, todo rico",positivo
53147,132816,30,4,"Buen servicio, todo rico",positivo
53148,132818,32,5,"Excelente atención, volveré",positivo
53149,132819,27,4,"Buen servicio, todo rico",positivo
53150,132822,31,3,Servicio regular,neutro
53151,132823,33,3,Servicio regular,neutro
53152,132825,36,3,Servicio regular,neutro
53153,132828,40,5,"Excelente atención, volveré",positivo
53154,132830,37,4,"Buen servicio, todo rico",positivo
53155,132831,33,3,Servicio regular,neutro
53156,132833,37,4,"Buen servicio, todo rico",positivo
53157,132835,28,2,La atención no fue agradable,negativo
53158,132836,37,4,"Buen servicio, todo rico",positivo
53159,132841,30,4,"Buen servicio, todo rico",positivo
53160,132843,31,4,"Buen servicio, todo rico",positivo
53161,132844,38,2,La atención no fue agradable,negativo
53162,132846,27,4,"Buen servicio, todo rico",positivo
53163,132847,37,4,"Buen servicio, todo rico",positivo
53164,132849,31,3,Servicio regular,neutro
53165,132851,35,4,"Buen servicio, todo rico",positivo
53166,132852,35,4,"Buen servicio, todo rico",positivo
53167,132855,25,4,"Buen servicio, todo rico",positivo
53168,132857,29,4,"Buen servicio, todo rico",positivo
53169,132867,36,3,Servicio regular,neutro
53170,132868,34,5,"Excelente atención, volveré",positivo
53171,132869,36,2,La atención no fue agradable,negativo
53172,132870,38,4,"Buen servicio, todo rico",positivo
53173,132871,27,4,"Buen servicio, todo rico",positivo
53174,132876,37,4,"Buen servicio, todo rico",positivo
53175,132883,34,5,"Excelente atención, volveré",positivo
53176,132885,29,5,"Excelente atención, volveré",positivo
53177,132887,33,3,Servicio regular,neutro
53178,132889,29,4,"Buen servicio, todo rico",positivo
53179,132890,28,2,La atención no fue agradable,negativo
53180,132891,39,4,"Buen servicio, todo rico",positivo
53181,132892,25,4,"Buen servicio, todo rico",positivo
53182,132894,27,4,"Buen servicio, todo rico",positivo
53183,132897,35,5,"Excelente atención, volveré",positivo
53184,132901,28,2,La atención no fue agradable,negativo
53185,132902,26,5,"Excelente atención, volveré",positivo
53186,132903,27,4,"Buen servicio, todo rico",positivo
53187,132908,26,5,"Excelente atención, volveré",positivo
53188,132910,26,4,"Buen servicio, todo rico",positivo
53189,132914,48,4,"Buen servicio, todo rico",positivo
53190,132918,42,5,"Excelente atención, volveré",positivo
53191,132919,46,3,Servicio regular,neutro
53192,132924,47,3,Servicio regular,neutro
53193,132925,42,4,"Buen servicio, todo rico",positivo
53194,132926,45,2,La atención no fue agradable,negativo
53195,132927,43,3,Servicio regular,neutro
53196,132929,43,2,La atención no fue agradable,negativo
53197,132932,47,4,"Buen servicio, todo rico",positivo
53198,132933,41,3,Servicio regular,neutro
53199,132934,42,4,"Buen servicio, todo rico",positivo
53200,132938,44,4,"Buen servicio, todo rico",positivo
53201,132941,47,4,"Buen servicio, todo rico",positivo
53202,132947,47,4,"Buen servicio, todo rico",positivo
53203,132948,43,3,Servicio regular,neutro
53204,132949,43,4,"Buen servicio, todo rico",positivo
53205,132950,42,5,"Excelente atención, volveré",positivo
53206,132951,44,4,"Buen servicio, todo rico",positivo
53207,132952,44,3,Servicio regular,neutro
53208,132953,41,3,Servicio regular,neutro
53209,132954,47,4,"Buen servicio, todo rico",positivo
53210,132957,45,2,La atención no fue agradable,negativo
53211,132961,46,3,Servicio regular,neutro
53212,132963,45,3,Servicio regular,neutro
53213,132967,46,3,Servicio regular,neutro
53214,132971,44,4,"Buen servicio, todo rico",positivo
53215,132973,42,5,"Excelente atención, volveré",positivo
53216,132974,46,3,Servicio regular,neutro
53217,132975,43,3,Servicio regular,neutro
53218,132979,18,4,"Buen servicio, todo rico",positivo
53219,132981,13,3,Servicio regular,neutro
53220,132987,1,3,Servicio regular,neutro
53221,132988,4,3,Servicio regular,neutro
53222,132990,20,5,"Excelente atención, volveré",positivo
53223,132991,9,4,"Buen servicio, todo rico",positivo
53224,132992,1,3,Servicio regular,neutro
53225,132993,17,3,Servicio regular,neutro
53226,132998,19,2,La atención no fue agradable,negativo
53227,133001,19,3,Servicio regular,neutro
53228,133002,16,3,Servicio regular,neutro
53229,133004,3,4,"Buen servicio, todo rico",positivo
53230,133007,4,3,Servicio regular,neutro
53231,133008,7,4,"Buen servicio, todo rico",positivo
53232,133011,9,4,"Buen servicio, todo rico",positivo
53233,133014,1,3,Servicio regular,neutro
53234,133016,4,3,Servicio regular,neutro
53235,133017,23,4,"Buen servicio, todo rico",positivo
53236,133022,8,4,"Buen servicio, todo rico",positivo
53237,133024,7,4,"Buen servicio, todo rico",positivo
53238,133026,14,4,"Buen servicio, todo rico",positivo
53239,133034,3,3,Servicio regular,neutro
53240,133035,24,4,"Buen servicio, todo rico",positivo
53241,133040,20,5,"Excelente atención, volveré",positivo
53242,133041,2,4,"Buen servicio, todo rico",positivo
53243,133044,16,4,"Buen servicio, todo rico",positivo
53244,133045,21,3,Servicio regular,neutro
53245,133048,14,4,"Buen servicio, todo rico",positivo
53246,133050,22,4,"Buen servicio, todo rico",positivo
53247,133051,23,4,"Buen servicio, todo rico",positivo
53248,133052,14,4,"Buen servicio, todo rico",positivo
53249,133056,5,3,Servicio regular,neutro
53250,133059,22,4,"Buen servicio, todo rico",positivo
53251,133060,23,3,Servicio regular,neutro
53252,133061,24,4,"Buen servicio, todo rico",positivo
53253,133065,22,4,"Buen servicio, todo rico",positivo
53254,133066,15,3,Servicio regular,neutro
53255,133070,13,4,"Buen servicio, todo rico",positivo
53256,133073,23,4,"Buen servicio, todo rico",positivo
53257,133074,19,2,La atención no fue agradable,negativo
53258,133077,8,4,"Buen servicio, todo rico",positivo
53259,133079,3,4,"Buen servicio, todo rico",positivo
53260,133080,8,3,Servicio regular,neutro
53261,133081,18,4,"Buen servicio, todo rico",positivo
53262,133084,13,3,Servicio regular,neutro
53263,133085,17,3,Servicio regular,neutro
53264,133087,22,3,Servicio regular,neutro
53265,133091,16,4,"Buen servicio, todo rico",positivo
53266,133093,24,4,"Buen servicio, todo rico",positivo
53267,133098,6,3,Servicio regular,neutro
53268,133099,22,4,"Buen servicio, todo rico",positivo
53269,133101,17,3,Servicio regular,neutro
53270,133102,18,4,"Buen servicio, todo rico",positivo
53271,133104,24,4,"Buen servicio, todo rico",positivo
53272,133107,11,4,"Buen servicio, todo rico",positivo
53273,133114,2,4,"Buen servicio, todo rico",positivo
53274,133115,14,4,"Buen servicio, todo rico",positivo
53275,133116,4,3,Servicio regular,neutro
53276,133120,16,3,Servicio regular,neutro
53277,133121,16,3,Servicio regular,neutro
53278,133122,15,3,Servicio regular,neutro
53279,133123,6,4,"Buen servicio, todo rico",positivo
53280,133126,29,4,"Buen servicio, todo rico",positivo
53281,133127,34,4,"Buen servicio, todo rico",positivo
53282,133128,37,4,"Buen servicio, todo rico",positivo
53283,133129,27,4,"Buen servicio, todo rico",positivo
53284,133134,37,4,"Buen servicio, todo rico",positivo
53285,133135,30,4,"Buen servicio, todo rico",positivo
53286,133136,25,4,"Buen servicio, todo rico",positivo
53287,133137,30,4,"Buen servicio, todo rico",positivo
53288,133138,35,5,"Excelente atención, volveré",positivo
53289,133139,27,4,"Buen servicio, todo rico",positivo
53290,133140,37,4,"Buen servicio, todo rico",positivo
53291,133142,28,3,Servicio regular,neutro
53292,133146,29,4,"Buen servicio, todo rico",positivo
53293,133147,29,4,"Buen servicio, todo rico",positivo
53294,133152,31,4,"Buen servicio, todo rico",positivo
53295,133154,25,5,"Excelente atención, volveré",positivo
53296,133155,33,3,Servicio regular,neutro
53297,133156,32,4,"Buen servicio, todo rico",positivo
53298,133166,39,4,"Buen servicio, todo rico",positivo
53299,133168,38,3,Servicio regular,neutro
53300,133169,32,5,"Excelente atención, volveré",positivo
53301,133172,34,4,"Buen servicio, todo rico",positivo
53302,133179,32,4,"Buen servicio, todo rico",positivo
53303,133180,39,4,"Buen servicio, todo rico",positivo
53304,133185,33,3,Servicio regular,neutro
53305,133191,28,3,Servicio regular,neutro
53306,133193,25,4,"Buen servicio, todo rico",positivo
53307,133194,28,2,La atención no fue agradable,negativo
53308,133195,38,3,Servicio regular,neutro
53309,133198,34,4,"Buen servicio, todo rico",positivo
53310,133199,34,5,"Excelente atención, volveré",positivo
53311,133201,37,4,"Buen servicio, todo rico",positivo
53312,133206,31,4,"Buen servicio, todo rico",positivo
53313,133207,33,3,Servicio regular,neutro
53314,133208,26,4,"Buen servicio, todo rico",positivo
53315,133209,39,4,"Buen servicio, todo rico",positivo
53316,133214,34,4,"Buen servicio, todo rico",positivo
53317,133215,33,3,Servicio regular,neutro
53318,133216,40,4,"Buen servicio, todo rico",positivo
53319,133220,25,4,"Buen servicio, todo rico",positivo
53320,133221,34,5,"Excelente atención, volveré",positivo
53321,133222,31,4,"Buen servicio, todo rico",positivo
53322,133225,40,5,"Excelente atención, volveré",positivo
53323,133227,34,5,"Excelente atención, volveré",positivo
53324,133228,28,3,Servicio regular,neutro
53325,133230,28,2,La atención no fue agradable,negativo
53326,133231,30,5,"Excelente atención, volveré",positivo
53327,133237,37,4,"Buen servicio, todo rico",positivo
53328,133240,42,4,"Buen servicio, todo rico",positivo
53329,133241,44,3,Servicio regular,neutro
53330,133242,45,3,Servicio regular,neutro
53331,133243,43,3,Servicio regular,neutro
53332,133246,45,2,La atención no fue agradable,negativo
53333,133248,48,4,"Buen servicio, todo rico",positivo
53334,133253,47,3,Servicio regular,neutro
53335,133254,47,4,"Buen servicio, todo rico",positivo
53336,133255,48,4,"Buen servicio, todo rico",positivo
53337,133256,42,5,"Excelente atención, volveré",positivo
53338,133258,45,3,Servicio regular,neutro
53339,133260,43,4,"Buen servicio, todo rico",positivo
53340,133261,48,4,"Buen servicio, todo rico",positivo
53341,133266,45,2,La atención no fue agradable,negativo
53342,133267,44,3,Servicio regular,neutro
53343,133271,44,4,"Buen servicio, todo rico",positivo
53344,133272,42,5,"Excelente atención, volveré",positivo
53345,133277,44,4,"Buen servicio, todo rico",positivo
53346,133281,47,3,Servicio regular,neutro
53347,133283,42,4,"Buen servicio, todo rico",positivo
53348,133287,46,3,Servicio regular,neutro
53349,133291,41,4,"Buen servicio, todo rico",positivo
53350,133295,43,3,Servicio regular,neutro
53351,133299,44,2,La atención no fue agradable,negativo
53352,133300,46,3,Servicio regular,neutro
53353,133301,46,4,"Buen servicio, todo rico",positivo
53354,133302,48,4,"Buen servicio, todo rico",positivo
53355,133304,44,3,Servicio regular,neutro
53356,133308,8,3,Servicio regular,neutro
53357,133309,11,4,"Buen servicio, todo rico",positivo
53358,133310,18,4,"Buen servicio, todo rico",positivo
53359,133311,7,4,"Buen servicio, todo rico",positivo
53360,133312,11,4,"Buen servicio, todo rico",positivo
53361,133314,2,4,"Buen servicio, todo rico",positivo
53362,133315,9,3,Servicio regular,neutro
53363,133324,5,3,Servicio regular,neutro
53364,133326,1,3,Servicio regular,neutro
53365,133327,8,3,Servicio regular,neutro
53366,133329,10,3,Servicio regular,neutro
53367,133330,15,3,Servicio regular,neutro
53368,133331,23,3,Servicio regular,neutro
53369,133334,2,4,"Buen servicio, todo rico",positivo
53370,133335,17,4,"Buen servicio, todo rico",positivo
53371,133336,1,3,Servicio regular,neutro
53372,133340,15,3,Servicio regular,neutro
53373,133341,17,4,"Buen servicio, todo rico",positivo
53374,133342,22,4,"Buen servicio, todo rico",positivo
53375,133348,13,3,Servicio regular,neutro
53376,133351,18,4,"Buen servicio, todo rico",positivo
53377,133352,7,4,"Buen servicio, todo rico",positivo
